46683	1.950521	1.668017	1
15850	1.109826	1.684557	2
69161	6.712028	1.390477	1
74344	16.877604	1.594166	1
56876	0.147686	1.200215	1
12121	4.049133	0.534837	2
17272	9.805579	1.340572	3
24661	11.165556	1.357944	3
5766	1.753043	1.174111	2
4358	3.010433	0.842061	2
65814	13.896939	1.029766	1
9906	0.112652	0.145376	2
37447	10.745290	0.989092	3
66554	8.467380	1.480661	1
34320	9.236834	1.410957	3
30179	1.611814	0.647650	1
17562	9.437477	1.453321	2
27256	4.873554	0.192422	1
34922	2.526872	1.552515	1
39850	9.286346	0.258682	3
48547	12.720104	1.121658	3
23166	9.628655	1.642760	3
14307	0.195531	1.398926	2
8335	0.000000	1.573070	2
14030	0.000000	0.307418	2
59549	5.048616	0.524001	1
16473	3.262508	0.135959	2
31659	10.666300	0.573125	3
71615	13.812639	1.094457	1
18681	9.626320	0.080131	3
31257	4.060669	0.932217	3
21905	10.354293	0.393850	3
10292	2.197703	1.060212	2
10619	3.508507	1.518264	2
69121	12.151817	0.975651	1
16198	3.602648	1.145948	2
49981	2.854376	1.146838	1
33782	4.600193	0.848780	1
19640	10.456344	1.058480	3
11589	5.224659	1.412606	2
37725	8.559525	1.182773	3
58052	2.982927	0.785217	1
54907	13.936511	0.084016	3
65491	9.015597	0.849580	1
42882	6.048920	0.204468	3
32823	5.692785	1.308526	1
31356	6.551871	0.302917	3
6444	2.866525	1.573932	2
44258	9.605845	0.892410	3
26073	13.060528	0.352968	3
60769	2.992128	0.729348	1
39183	10.779226	1.263966	3
14334	0.605232	1.697069	2
76738	14.451946	1.091087	1
0	4.526793	1.561756	2
13786	0.761404	0.775033	2
9122	4.040856	0.314443	2
14139	3.448241	0.612897	2
1512	2.867712	0.670073	2
72411	4.489584	0.976235	1
52002	3.231936	0.591743	1
70903	8.462207	1.424111	1
16564	1.803736	0.896512	2
32340	3.027571	1.019551	1
6955	3.501952	1.067893	2
7631	5.979457	0.454948	2
71429	7.175016	0.196640	1
9023	5.807472	0.665868	2
0	3.674214	1.175282	2
11660	9.429378	0.012516	2
5667	8.780507	0.724947	2
10800	1.216537	1.616395	2
4909	1.223566	0.594258	2
67300	6.935197	1.047324	1
17894	9.356494	0.763951	3
8744	4.603931	0.084567	2
70759	8.872036	1.525519	1
69488	7.550030	0.053649	1
16406	6.118025	1.568043	2
80057	10.928492	1.587559	1
5802	4.653021	0.972595	2
5416	8.804076	1.039679	2
45397	9.397657	0.705284	3
45938	1.763878	1.088878	1
32432	10.982013	0.230997	3
13360	1.911584	0.434372	2
11435	4.817912	1.200260	2
1820	0.000000	1.682423	2
67244	8.319441	1.054659	1
13990	3.704139	0.168910	2
12399	0.678813	0.385476	2
12980	3.887850	0.379671	2
31576	11.921347	1.377621	3
42251	11.352744	1.062406	3
43375	4.003048	0.297712	1
20185	11.018360	0.361530	3
12312	0.000000	0.854797	2
16460	2.928499	0.443271	2
10748	6.629091	1.694437	2
49414	2.110240	0.392047	1
7353	2.450541	0.119201	2
16250	4.056780	0.085287	2
64374	8.331154	1.600114	1
59536	1.680238	1.512684	1
28756	9.864751	1.263640	3
75461	11.191607	0.372269	1
46207	12.914953	1.216205	3
13373	0.000000	0.770611	2
70503	10.953967	0.038727	1
16378	6.941072	1.650470	3
7777	5.415347	0.396958	2
70733	11.852599	1.580709	1
46529	10.032029	0.938655	3
14207	5.516500	0.138024	2
74909	10.932826	1.182546	1
22720	9.148370	0.839950	3
67069	6.680161	1.060814	1
36807	11.246017	0.590975	3
32673	10.212183	0.442947	3
6663	6.463698	0.725311	2
71689	15.142261	0.976501	1
73183	12.486018	0.895676	1
72663	10.576208	1.665363	1
24167	5.128116	0.164824	1
37531	10.705029	0.476081	3
77572	10.280870	0.157148	1
70119	11.628464	0.386920	1
30207	9.673101	1.425938	3
8926	4.359964	0.552790	2
29383	9.282610	0.424229	3
33113	9.049269	1.319182	3
7629	0.000000	1.600501	2
16677	0.000000	0.356888	2
10033	2.706348	1.020705	2
14425	0.569188	1.609946	2
12289	7.695323	1.087439	2
2177	1.615852	0.626399	2
7450	0.000000	0.252998	2
37547	12.438961	1.650107	3
29884	9.268870	1.342795	3
68121	11.951194	1.535498	1
73974	15.158171	1.505403	1
9415	4.430849	0.942494	2
36005	10.427406	0.150607	3
64014	8.503233	0.243435	1
34375	10.586022	1.486065	3
9157	0.000000	0.975052	2
40030	10.290754	0.287065	3
2083	12.066575	0.050167	3
62805	4.913367	0.597154	1
23612	11.695034	1.679867	3
77180	14.431912	0.948010	1
78466	10.773151	0.523662	1
29132	3.905092	0.596473	1
10995	2.310323	1.196344	2
69569	6.924623	0.588333	1
39074	10.054958	0.934271	3
35617	12.355075	1.528378	3
57420	4.085879	1.108169	1
49184	2.503230	0.559247	1
21009	3.600463	0.537379	2
36851	11.829821	0.832702	3
13007	7.691026	0.917869	2
31822	10.235443	0.292170	3
36926	10.673340	0.209819	3
47194	8.093532	1.326074	3
50663	2.362212	0.205832	1
24096	10.060555	0.975765	3
9592	5.023777	0.331431	2
13258	6.367043	0.087178	2
73417	14.291020	0.159210	1
12880	0.000000	0.444035	2
45142	4.835377	0.825767	1
38443	9.160397	1.202255	3
9954	4.701568	1.682047	2
9613	2.582786	1.180771	2
24424	2.607036	0.094225	1
67936	16.909604	0.345057	1
70242	7.117459	1.275302	1
13456	7.951412	0.311207	3
33976	9.056782	0.252085	3
8804	6.048021	0.214192	2
53721	3.759244	1.087186	1
41064	8.992481	1.331973	3
76968	14.752560	1.674592	1
28661	9.439266	1.635548	3
75890	10.871037	0.857547	1
56555	2.385830	0.919062	1
6059	8.168442	0.319117	2
43301	1.598771	0.679334	1
39063	10.758143	0.479248	3
6575	3.936838	1.031902	2
13266	0.459533	0.343778	2
53259	12.143618	1.633552	3
26534	0.000000	1.174782	1
31461	10.085989	0.593058	3
40785	3.897849	0.172945	1
33547	2.485212	0.661827	1
33203	6.294670	0.804255	3
80348	12.963262	0.495508	1
35412	8.043642	1.319462	3
55630	8.286709	1.331273	3
74859	20.635037	0.210370	1
15481	0.000000	0.107117	2
7972	5.919553	0.906055	2
16618	6.390743	1.674468	2
14181	1.921280	1.628597	2
22266	9.889956	0.171670	3
31985	11.700815	0.626361	3
41286	11.596085	0.065584	3
36374	6.182719	1.090456	1
56003	1.571365	1.242418	1
25587	9.075748	1.672733	3
43300	9.249899	1.657255	3
72723	9.426981	0.316705	1
14463	1.442300	0.155072	2
12092	4.819777	1.408922	2
15460	0.000000	0.440721	2
22393	2.075074	1.601274	1
37229	6.168599	1.660337	3
68122	11.283599	1.328700	1
46787	3.173276	0.795185	1
11055	3.945303	0.508317	2
64724	11.826714	0.756494	1
27594	1.359789	1.674613	1
38624	8.563955	0.853947	3
5769	2.287397	1.109110	2
6733	5.598363	1.473860	2
12531	5.752136	0.110934	2
10441	12.389994	0.563620	3
37773	9.440705	1.424733	3
45163	8.171712	0.856702	3
48786	4.719859	1.278687	1
75909	8.541896	1.196744	1
13888	7.787135	1.377445	3
19552	7.962867	1.515220	3
33475	11.918297	1.609114	3
11737	2.847003	0.965524	2
33517	8.852147	1.327972	3
44829	7.517466	0.154221	3
68115	5.605732	0.822738	1
35618	8.975083	1.061593	3
11161	8.069154	0.481798	2
12618	1.029697	0.689001	2
7107	0.857318	1.166855	2
34248	9.752947	0.670904	3
65285	7.979496	1.609618	1
75669	10.963195	0.511044	1
46332	9.059828	0.624009	3
58338	2.446510	0.068374	1
17852	0.000000	0.171016	2
7827	1.754838	1.345893	2
36705	11.015691	1.572874	3
28482	10.387482	1.021904	3
13335	0.000000	0.266769	2
34860	12.360405	1.695224	3
6941	0.000000	1.698703	2
3992	2.093874	0.905510	2
19969	2.924903	1.150281	2
5956	2.120013	0.028960	2
44579	7.893247	0.123500	3
47040	8.417256	0.500741	3
41360	8.877172	0.680937	3
41364	0.814786	0.841110	1
36374	9.719963	0.705657	3
78780	11.800926	0.783571	1
7425	6.577452	1.244748	2
72043	14.670787	1.612128	1
14114	5.668391	0.368193	2
64137	9.364038	0.262989	1
66712	9.775946	0.555975	1
72561	16.392008	1.121709	1
27897	10.492008	1.263567	3
69655	7.327553	0.596703	1
20118	8.173612	1.020906	3
33698	9.740715	0.923463	3
27137	7.434222	0.251887	3
65571	10.259446	0.089756	1
34391	4.477308	0.705332	1
14817	0.574569	1.533805	2
72647	17.834350	1.672251	1
23641	7.638598	1.290272	3
72003	15.317204	0.751690	1
63545	5.125802	1.498542	1
38887	11.507432	1.625346	3
58772	12.143925	0.935951	1
40945	7.162821	1.026680	3
71454	7.583392	0.554583	1
29586	11.365185	1.512606	3
14173	0.000000	0.470332	2
27408	6.912844	0.760719	3
28276	10.170292	1.456983	3
40466	10.516874	0.621849	3
42434	8.960844	1.655232	3
25367	12.299058	1.314634	3
17964	0.000000	0.314071	2
72003	10.778244	1.205174	1
1584	6.347247	0.641549	2
36535	2.748705	1.067113	1
43835	7.882893	1.662898	3
24937	7.743822	0.745870	3
6983	7.277076	1.419429	2
18442	5.998670	0.148412	2
43536	11.501543	1.352240	3
29115	3.290682	1.529883	1
56400	2.100736	1.099646	1
36392	2.023332	1.386472	1
46421	3.480389	1.630486	1
9903	2.384290	1.517024	2
67087	8.846171	0.981983	1
45530	8.250829	1.135124	3
44400	10.926482	0.229183	3
23810	11.612056	1.159192	3
46050	10.669055	0.034043	3
4907	0.733993	0.719693	2
64983	6.408127	1.212316	1
25775	2.719077	0.202215	1
5327	2.056904	0.096617	2
24189	8.059523	1.329308	3
73828	15.395862	1.190242	1
22458	2.512978	0.471800	1
18624	6.135812	1.659785	2
10810	6.059739	1.332067	2
17561	4.985615	1.501693	2
44886	6.106292	0.540745	1
31964	0.688292	0.170960	1
3224	5.848580	0.032170	2
38378	10.455874	1.518330	3
50405	9.632814	0.931216	3
25274	4.049521	0.276593	1
6658	4.763487	1.538032	2
37022	10.990993	1.138187	3
34769	13.381617	0.695951	3
37013	4.248311	0.213744	1
7001	2.753424	1.294079	2
74364	4.122549	0.980746	1
7228	0.000000	1.616887	2
806	5.795397	1.034119	2
33574	4.728088	0.559513	1
26200	11.682882	1.693562	3
77844	10.851245	1.397956	1
17870	6.303932	1.610733	3
68998	11.996759	0.309446	1
25359	6.863020	0.801744	3
45725	1.180309	1.528368	1
39094	8.385172	0.068053	3
16755	9.699115	1.628769	3
50465	6.490825	1.439327	3
65922	7.712563	1.084414	1
6552	0.582457	1.504994	2
35405	10.711456	0.564609	3
39129	7.524345	0.990944	3
66447	6.864356	1.512945	1
37609	10.581503	1.507322	3
20207	9.538011	1.139804	3
8906	0.260266	0.884619	2
21916	6.933362	1.666779	3
56135	3.984541	1.666554	1
32198	9.215027	1.473817	3
33180	9.525805	0.946259	3
15341	9.388631	1.291121	3
69934	8.312008	0.221244	1
17563	10.816978	0.650026	3
23933	10.103141	0.233047	3
43708	0.856401	0.208918	1
28899	3.205259	0.118733	1
42819	8.583941	1.101970	3
32294	10.389561	0.390317	3
29272	0.861634	1.369773	1
65706	8.383129	1.511181	1
80754	16.288179	1.094952	1
7714	3.932034	1.480249	2
24518	11.734458	0.115104	3
39561	10.082498	0.126331	3
6967	10.780610	0.166173	3
14986	6.327190	0.547422	3
48690	4.578460	0.912436	1
41870	11.607105	0.431203	3
12393	13.736439	1.674288	3
36203	4.525950	1.327332	1
12914	4.703046	0.086797	2
22158	11.796273	0.497609	3
7271	2.912240	0.386145	2
21977	10.076048	1.010268	3
76851	8.030094	0.150725	1
25362	11.884215	0.449530	3
43033	8.016132	0.370326	3
194	0.000000	1.064719	2
7732	1.442745	0.210177	2
34539	9.836624	1.636850	3
65553	11.027354	0.307487	1
62087	12.627892	0.832398	3
16922	4.995449	1.633810	2
45376	9.806065	1.522392	3
0	6.756725	0.007927	2
11167	3.299395	0.574040	2
15042	7.774810	1.190529	2
10135	0.000000	0.893802	2
7144	0.000000	1.487423	2
29415	12.129428	1.572188	3
48979	10.446261	0.533539	3
26368	12.490407	1.410781	3
6051	2.888151	0.667509	2
29614	4.666077	0.573464	1
70715	6.716904	0.890426	1
4156	3.567954	1.320190	2
49762	1.137303	0.381414	1
21887	9.560551	0.959391	3
31301	10.073469	1.270565	3
10359	4.976140	1.488073	2
9885	4.669507	0.217034	2
9895	6.458874	1.066219	2
73967	14.582834	0.623604	1
7769	9.470194	1.194801	3
11195	2.932752	1.234125	2
49685	0.078848	1.353528	1
37505	9.678886	0.225552	3
66650	12.630867	0.170263	1
67214	7.871723	0.161981	1
52145	1.557274	1.399945	1
40790	7.292687	0.353495	3
35418	13.399012	0.606165	3
60243	4.956788	0.918702	1
37032	3.925561	1.592034	1
25885	3.296321	1.603236	1
40492	4.111118	1.053897	1
36471	10.308065	0.668123	3
38214	9.174166	0.391267	3
22449	5.648338	1.160845	3
31454	6.698174	1.072925	3
22335	0.000000	0.384824	2
38037	12.810886	1.552951	3
3833	0.056334	1.648695	2
78605	14.916287	0.976928	1
25648	8.276822	0.392217	3
31664	8.857379	0.175778	3
10260	2.053852	0.550464	2
27875	2.683780	1.630160	1
9075	8.039317	0.406822	2
43149	11.976864	1.581727	3
39575	10.461457	0.514809	3
10039	0.000000	0.673695	2
35036	11.851590	0.368066	3
30866	2.405971	1.662166	1
43865	3.196702	0.566227	1
3610	0.091329	0.878315	2
20866	2.594457	1.052215	2
12211	3.237156	1.213570	2
12294	0.186814	0.109707	2
9618	5.754885	0.097749	2
8855	4.567509	0.025687	2
50870	13.778679	1.080717	3
30711	7.975513	0.355733	1
49372	11.079883	1.508826	3
7388	6.291207	0.209259	2
2566	4.482467	1.079441	2
23921	9.726324	1.372006	3
10295	5.928032	1.681224	2
5411	6.913282	0.715752	2
7319	0.499983	0.277691	2
61879	2.207145	1.428218	1
26349	10.258035	0.271003	3
30270	14.362288	0.370961	3
22849	13.112163	1.453329	3
2912	0.875045	1.390145	2
37699	5.155884	1.548854	1
5742	0.000000	0.060864	2
44949	9.273626	0.912262	3
23351	12.459822	0.408521	3
8569	0.000000	1.604847	2
49869	9.742987	1.335558	3
8281	4.096966	0.898768	2
30640	11.360032	1.695508	3
42130	6.628848	0.957054	1
69033	9.328418	1.363938	1
47651	8.624621	0.971196	3
36929	8.863063	0.289188	3
45849	7.690271	0.415195	3
70118	10.648349	0.836804	1
14180	2.750088	1.602611	2
6294	1.974433	0.749536	2
22564	12.836554	0.064738	3
50362	2.613256	1.047995	1
11368	1.678502	0.906621	2
6814	1.232180	0.651804	2
68880	11.866855	0.935219	1
45956	10.166663	0.917396	3
43727	9.914291	0.119815	3
34282	10.169170	0.536068	3
79749	14.133285	0.802221	1
8802	9.968512	0.098510	2
72085	14.725091	1.312118	1
48611	3.142294	0.121706	1
2324	5.026986	1.340957	2
32721	9.817745	0.672652	3
32229	10.975283	0.402517	3
16977	3.126153	1.498254	2
42629	7.084913	0.925301	3
10498	0.519768	1.635745	2
32748	11.461795	1.021097	3
23550	4.652661	1.278392	1
47717	10.370871	0.899058	3
14695	0.871166	1.192340	2
32291	4.318204	0.861902	1
69236	5.962329	0.099722	1
9840	0.000000	0.197856	2
52494	3.508962	1.699435	1
32801	11.111240	0.442079	3
77966	11.368901	0.146007	1
59923	2.952978	0.165925	1
30862	10.715718	0.235737	3
46567	8.502738	0.410813	3
39562	2.775025	1.320856	1
76393	14.333261	0.128114	1
51013	11.960313	0.114418	3
30186	10.488110	0.328022	3
12432	7.698965	1.185581	3
37366	7.922566	1.494185	3
26168	11.476966	0.821935	3
4279	1.307032	0.176749	2
14681	11.989449	0.099407	3
9859	2.452186	1.515857	2
23291	10.455354	0.651301	3
13093	4.160058	1.138903	2
32319	3.581486	0.204859	1
48445	12.264047	0.299391	3
46720	9.954278	1.419685	3
20132	3.155029	1.404220	2
6208	0.743385	0.371306	2
15246	3.250183	0.306961	2
15003	0.000000	1.678410	2
30369	1.097868	1.044267	1
56157	2.709631	0.923786	1
38855	8.876548	0.556231	3
12728	0.462053	1.098147	2
48391	3.052836	0.583867	1
52461	8.132276	0.711490	3
33188	3.787639	0.165768	3
36869	5.687740	1.563664	3
67851	14.686640	0.522449	1
42141	0.964258	1.087559	1
30943	7.982253	0.221846	3
41407	5.072079	1.093548	1
6477	3.063996	0.057481	2
9887	0.159373	0.168330	2
30430	2.193114	0.314619	1
74314	13.243558	1.360272	1
8901	2.226100	1.627123	2
12750	3.627572	1.592997	2
42235	10.843351	1.093209	3
70810	14.908727	0.836777	1
6742	5.125698	1.421106	2
75047	9.715063	1.587304	1
8505	3.372487	1.198020	2
38265	11.293073	1.206175	3
8940	3.927395	0.988170	2
37172	10.771994	0.842119	3
35705	10.242507	0.698799	3
9567	0.791289	0.727149	2
12088	5.905255	0.473767	2
9381	2.882002	0.562905	2
84718	17.010846	0.398304	1
6322	4.720179	0.971570	2
4462	0.000000	1.626345	2
29734	9.432621	1.642791	3
49389	3.503674	1.289004	1
6664	0.877861	1.285711	2
42000	10.688399	0.141106	3
31325	0.470754	1.485219	1
8126	2.608432	0.295988	2
37700	0.885159	0.882640	1
51247	3.049541	1.021482	1
18755	0.506165	1.429879	2
51207	10.348663	1.304619	3
37875	9.202009	0.693908	3
35625	12.059562	1.206247	3
77036	14.643111	0.317817	1
74420	13.993491	1.551292	1
70043	10.903277	0.799354	1
21181	7.670707	0.619496	2
7509	4.700098	1.214749	2
69169	0.790097	0.762571	1
37639	12.953343	0.289850	3
13158	0.000000	0.073276	2
24397	1.996004	0.660552	1
34404	3.575559	0.856543	1
8799	1.532869	0.171605	2
26386	10.858604	1.547901	3
10441	2.388165	0.120832	2
44846	8.611314	0.517195	3
48872	10.436256	0.686714	3
34829	8.618966	0.915516	3
36524	8.641063	1.309138	3
40537	11.468251	0.254198	3
35867	9.360035	1.591298	3
12914	1.469153	0.588774	2
27234	5.916114	1.357080	3
75880	6.590848	0.961923	1
78717	10.888689	0.194690	1
15146	3.386921	1.151324	2
45531	3.451287	1.596753	1
52368	3.222620	0.287968	1
11270	0.000000	1.174732	2
60545	7.860369	0.641508	1
17789	10.612658	0.450224	3
21538	9.938650	1.200254	3
31720	11.270250	0.287174	3
42044	2.846375	1.243437	1
33634	3.555059	1.614829	1
15852	8.552062	1.249779	3
24808	5.978683	1.131691	3
13683	5.763227	0.915926	2
41479	5.431018	0.848716	1
85877	18.152183	1.010337	1
56828	0.000000	1.170290	1
23448	7.543086	0.095932	3
32263	12.234927	0.799916	3
8841	2.082852	0.115410	2
28810	11.277062	0.741473	3
59524	0.000000	0.085201	1
6639	8.380408	1.195817	2
9753	0.986724	1.334996	2
65018	12.807422	1.123761	1
14705	4.653784	0.417738	2
272	0.000000	1.172187	2
9973	0.872050	0.007046	2
57055	2.521088	1.682391	1
70630	16.546130	1.551457	1
23767	6.913446	1.213079	2
68042	3.762902	0.616249	1
75538	12.005903	0.017566	1
63929	10.492154	0.032955	1
62060	5.545510	1.157053	1
27407	3.110471	1.518104	1
7846	4.753306	1.482021	2
16849	4.663032	0.342870	2
76583	8.990121	0.560059	1
9037	0.000000	0.622755	2
76856	14.363758	1.067224	1
38840	12.855402	0.020248	3
72426	6.511164	0.902307	1
7284	5.244445	1.593542	2
33847	3.582237	1.423537	1
6428	3.149550	1.221110	2
8150	4.161195	1.047819	2
68282	8.926515	1.457521	1
46970	7.388222	0.347550	3
17369	10.318843	0.004473	3
66912	14.750184	0.421757	1
49929	9.966631	1.012877	3
13714	0.000000	1.376697	2
0	3.079823	0.555029	2
23241	10.881355	0.523252	3
15863	1.852505	0.827805	2
7737	0.000000	0.284172	2
65756	7.644640	1.639074	1
55577	1.232013	0.047660	1
24657	2.941078	0.167738	1
59644	2.623343	0.689525	1
3202	3.863507	0.980818	2
9124	1.542509	0.520736	2
13473	5.045556	0.800223	2
31007	10.037410	0.118171	3
12788	0.000000	0.165571	2
38989	2.457999	0.292058	1
16995	8.296860	1.471743	3
8914	5.378140	0.060046	2
19059	7.477424	0.908434	2
31968	10.384600	0.517445	3
60891	10.551524	0.249849	3
40844	8.724890	1.235430	3
11816	1.152252	1.158750	2
17848	2.335389	1.043042	2
35522	8.413315	1.354643	3
25362	10.456662	0.712935	3
25267	3.445343	1.353081	1
74937	7.899208	0.788712	1
52217	2.937516	0.867972	1
37402	4.065294	1.407033	1
76973	12.752484	1.381468	1
7739	4.465129	0.537839	2
31900	7.860542	1.171457	3
10475	4.189242	1.128410	2
32082	6.672028	1.195173	3
44326	7.228679	0.145356	1
1897	1.276855	0.113894	2
12075	6.989731	0.715789	2
82364	16.955681	0.291972	1
53302	9.812761	0.458027	3
62341	11.252138	0.808620	1
67119	7.536441	1.020479	1
20565	12.870318	1.607193	3
58861	6.357810	1.226559	1
74258	8.759261	0.567421	1
51737	8.209464	0.542863	3
48781	1.342903	0.979727	1
7174	1.342565	1.202992	2
67443	7.422227	0.664815	1
34284	12.173453	1.680851	3
6519	3.092679	0.706604	2
15712	0.000000	1.126860	2
31228	1.377769	1.327044	1
38192	10.130313	0.095267	3
22033	10.577919	1.274910	3
48118	13.544322	0.954189	3
48941	5.599078	1.053130	1
37454	8.713332	0.693223	3
11116	0.000000	0.239669	2
24317	14.512801	0.388382	3
26364	4.568461	0.508930	1
31676	14.311698	0.266689	3
60180	10.807587	1.646969	1
65458	7.159264	1.694512	1
28636	10.939047	1.516704	3
2379	4.255265	1.435472	2
39839	14.787555	1.183389	3
944	3.157474	0.582665	2
32013	8.936444	0.336992	3
0	5.788999	0.145433	2
6419	1.705748	0.590508	2
3449	1.862285	0.955207	2
27053	9.560723	0.627540	3
37315	2.388968	0.041861	1
6828	6.293847	0.700518	2
28047	11.280462	1.433735	3
74106	17.625382	1.265866	1
57153	4.916022	0.865323	1
26301	5.793127	1.571926	1
44724	10.461482	0.552846	3
42071	0.956427	0.205465	1
13559	3.398410	0.324088	2
33522	11.229253	1.216846	3
7161	7.715790	0.548508	2
28175	2.074148	1.168281	1
25418	10.380777	0.529514	3
75003	8.262831	0.541210	1
53117	9.299924	0.086336	3
25899	10.426265	1.668762	3
51014	0.307163	1.691633	1
45691	10.503716	1.436548	3
27927	9.100155	0.055349	3
27195	12.616699	1.309631	3
33926	9.808432	0.691934	3
10682	6.792490	0.967550	2
59564	0.323376	1.372976	1
70144	13.944883	0.699091	1
19971	7.599982	1.585055	3
29340	12.592512	0.993396	3
6169	3.234364	1.309644	2
7253	5.098046	0.521044	2
9062	4.369820	0.020143	2
36887	3.916342	0.436486	1
27775	11.130326	0.916176	3
13308	5.467268	1.003272	2
25194	11.269095	0.800352	3
71234	12.082040	1.556992	1
31555	9.020645	0.330044	3
9299	2.449205	0.327375	2
5253	1.119092	0.898858	2
46053	3.060268	0.272178	1
18137	0.000000	1.626230	2
31448	3.947111	0.926318	1
76347	12.840563	0.707646	1
42582	13.762987	1.029382	3
18394	8.883067	0.253171	3
15620	0.229314	0.413818	2
7710	1.006156	0.926176	2
82685	9.707878	1.425512	1
60066	4.735587	0.912135	1
31440	12.540669	1.226899	3
24119	7.457983	1.264281	3
53696	4.868435	1.090793	3
12387	0.000000	0.850838	2
68869	11.988990	1.649146	1
32035	3.086639	0.281443	1
27388	9.439285	0.123125	3
63053	8.921045	0.405642	1
27232	3.640095	0.064974	1
8874	11.549071	1.165337	3
7124	3.430484	0.318140	2
48796	2.594977	1.482489	1
7817	1.835472	1.347587	2
11112	3.471835	0.333729	2
75559	12.327004	1.607553	1
78837	17.410863	0.542158	1
16475	3.246143	0.668907	2
28389	2.799356	0.571497	1
73297	8.195216	0.563131	1
9806	0.000000	1.495027	2
54128	3.268175	1.626148	1
24645	11.911914	1.351884	3
70814	10.996865	0.926216	1
22274	8.216219	1.047838	3
35958	7.032413	1.002717	3
35835	10.361875	1.203133	3
44377	8.682550	0.553069	3
36801	11.606238	0.949862	3
28420	12.108260	0.691656	3
36428	3.674836	0.087892	1
44452	10.090934	0.311285	3
47177	2.241724	1.486661	1
15836	3.078998	0.493155	2
78021	14.691491	1.062751	1
64377	7.794200	1.430702	1
25299	12.844171	0.122168	3
4842	7.359065	0.916035	2
23803	12.206007	0.950557	3
70017	4.602616	0.300159	1
36962	9.684401	0.135352	3
4637	2.312113	1.133859	2
30556	10.098674	1.227425	3
34983	10.352708	0.474817	3
35923	9.427934	0.463924	3
22988	11.376805	0.965926	3
34079	10.765626	0.078932	3
11675	0.835466	1.379459	2
9137	2.582662	1.201905	2
35179	13.412166	0.466137	3
37136	11.960612	0.869459	3
47110	11.737442	0.701097	3
42464	2.816553	1.020829	1
28144	6.163301	1.144618	1
68335	13.786180	0.141778	1
13911	0.000000	1.238488	2
43513	4.220538	1.390019	1
