8.562763	7.540097
8.489037	8.286617
8.801182	9.375569
8.665719	7.648296
9.364553	10.110785
8.522180	8.192064
9.126969	8.709091
9.486387	9.528067
7.197899	7.172327
8.715311	7.418014
7.651427	8.347307
10.050212	10.505740
7.790245	7.430369
9.085556	10.174958
10.283967	12.276091
10.077674	9.877524
9.336948	8.296740
9.824992	10.763408
8.089973	6.516892
8.912871	7.560166
8.478527	9.572088
8.609300	7.290794
9.133142	9.256120
7.750455	8.146674
8.881167	8.608578
9.538325	9.490620
8.363614	7.818950
8.971568	9.023134
10.054059	10.681516
9.552330	9.629570
9.229322	10.361379
7.390273	7.526865
9.631046	9.966848
9.053721	7.406010
8.290208	8.629375
7.895085	8.655556
9.469201	10.701781
11.261569	11.647460
7.868522	8.364371
9.114493	9.528889
9.316043	9.775694
10.258297	10.417511
8.228000	6.571100
9.889150	8.950515
7.547855	6.640464
10.244068	12.669891
9.114891	8.936042
9.347821	9.751699
9.801671	10.645201
10.645242	8.815929
10.701482	12.022029
6.779639	7.546013
9.236437	9.228997
7.961274	8.196786
8.490016	8.044249
9.953067	9.405564
7.454781	7.078341
8.987809	10.053114
9.213042	9.389226
8.800339	10.693068
9.878634	9.561133
9.195622	7.966518
9.449882	10.631442
7.460536	6.550786
9.681820	9.658150
9.364444	9.863014
9.547761	9.545855
10.388668	9.614788
9.464091	8.829314
9.567976	8.704976
9.235324	8.650907
8.342174	8.532695
8.244969	7.549479
8.394035	9.098302
8.984406	9.116227
9.618436	8.769455
8.364999	5.658406
8.655468	8.897004
7.292194	7.730908
9.678233	10.213978
10.055911	8.976703
7.884479	7.916649
8.763927	9.761141
8.230197	7.137949
8.687001	7.692060
8.667468	8.340334
8.346623	8.097807
8.887268	8.735026
7.334026	7.233753
8.661665	11.657628
9.311962	9.138785
9.025613	9.482097
8.058919	7.922711
9.150090	8.608244
8.082142	7.603737
10.419502	8.094824
10.794437	11.104618
9.428241	8.982034
9.137382	9.343235
10.738828	10.053211
8.824008	9.330440
8.549610	8.889691
10.292433	12.014263
10.272689	10.748793
9.098546	10.056278
9.876145	9.929676
9.999718	10.866762
8.099789	7.098607
8.971311	8.516386
7.958055	7.515871
10.384785	10.421610
9.265524	7.310812
11.571907	10.775442
10.399290	9.098530
9.385774	8.247855
9.142554	9.237867
8.919999	10.137921
8.961952	10.388540
11.331571	11.985843
9.312733	9.201780
10.219498	10.370782
7.303137	8.364596
9.888485	10.868247
9.276114	10.136404
7.342763	7.494928
9.456533	10.086907
8.865868	8.323025
8.820831	10.307162
8.482390	9.838144
10.488368	10.205345
8.692460	8.664355
9.121717	8.838049
8.825167	7.901069
8.718309	9.169003
9.818219	9.514715
8.553871	7.894098
8.762090	9.325401
7.596959	8.168700
9.631802	9.436650
9.519260	10.458918
9.037757	11.836870
9.327185	9.345587
8.581019	8.864681
7.829267	5.891934
8.660147	8.965922
8.940489	7.964628
7.720833	8.479626
9.090292	9.038599
8.090410	9.091931
8.765570	9.201089
8.963096	8.867818
8.088552	7.411378
8.652715	8.997337
8.288570	6.961097
8.749153	7.867610
8.927648	10.168660
8.716487	8.827225
8.404838	7.863210
10.871371	13.909545
8.980915	9.211072
9.800108	11.165250
7.481937	8.220999
8.984671	10.863404
9.416181	10.043102
11.255881	10.238372
9.972226	10.214404
8.493025	7.979904
6.232372	6.633099
8.461817	7.472497
10.280840	10.367407
8.306101	7.402089
8.771278	8.541542
10.440339	9.995295
8.227582	8.640321
8.611984	7.939409
7.921164	9.121488
8.265993	9.200669
7.587061	5.874808
9.932628	9.429954
9.800200	11.866526
9.415465	7.250950
10.735147	10.602727
8.891864	8.661427
9.903385	10.363356
8.966152	10.022101
8.536799	8.185681
9.715741	9.759333
8.224876	7.720994
10.466207	9.739030
8.149734	7.356589
7.590849	6.968513
10.587653	10.077042
8.976637	9.442968
9.697299	12.185386
9.037673	9.295040
10.277915	10.404000
8.624506	9.025464
7.549264	8.050434
9.790831	9.686353
10.445361	11.223308
8.568011	8.848742
10.334527	10.453727
9.112510	7.370701
8.092968	7.445524
8.296108	7.694999
8.008601	8.063057
8.180678	7.222489
10.163766	9.727051
9.460837	11.060198
9.828245	9.145103
8.375344	7.335866
11.199128	10.952404
8.856364	8.873209
8.772843	8.645172
6.813806	7.446180
8.578787	9.695496
9.886236	7.976841
9.372180	8.937693
10.196056	11.147065
8.945734	9.862111
8.000092	7.493228
9.486087	8.584651
9.710435	9.296939
10.409654	9.316849
10.548358	11.490735
9.387055	7.572428
8.902539	7.531046
10.727418	9.866877
8.183535	6.277548
7.735400	6.570476
10.570591	10.961134
9.047507	6.878458
7.478906	5.305860
8.633809	8.088049
9.242748	10.253824
9.421846	7.982213
9.236536	7.790639
8.371288	6.985582
9.211001	9.822841
8.767918	7.337711
9.214301	8.172067
9.526422	10.859708
8.966539	10.468969
9.302972	9.390204
9.476013	9.084581
8.830916	9.488476
9.195802	8.955412
8.546596	7.898096
7.468360	6.728912
8.692960	7.659442
8.881441	8.415020
10.080221	10.198156
8.078804	8.207994
10.009273	11.338339
8.879569	7.761860
8.529766	11.272451
9.523030	8.600392
8.498721	10.272700
9.142167	9.837156
9.006432	8.730013
10.389622	9.414106
9.780714	9.795962
8.846545	9.339706
9.702179	8.160684
8.356597	9.123970
9.425335	8.942892
8.907550	9.000982
9.953205	12.025683
9.396357	10.367923
9.607019	10.410356
10.129174	10.254523
8.915117	8.732365
9.207722	8.950393
9.676046	8.630316
8.189285	9.340404
9.311326	8.973053
9.095586	9.202030
9.547317	10.585191
7.717732	9.716059
9.321734	9.302398
8.346695	8.433181
8.653267	7.784459
8.979698	8.340476
8.982146	8.672261
9.941211	10.933270
7.655499	8.627161
8.400016	7.009721
8.233119	5.934203
7.708073	6.835656
10.419598	9.446432
8.100612	10.836104
9.105261	8.028228
9.345114	10.442685
8.836411	7.173104
8.179849	7.280954
7.858375	7.658500
9.201100	9.731014
9.540511	8.908000
7.648147	8.683547
8.333637	7.700157
8.587513	9.938618
7.809132	7.330497
8.341712	9.783918
7.942997	6.368749
10.886804	11.398788
10.559867	8.777149
9.261901	8.529653
9.388752	10.607433
9.293498	11.086666
9.444225	9.562370
9.617623	9.808804
10.514248	11.237308
9.041113	8.626400
7.960289	7.959686
9.150187	7.348678
9.457988	9.603862
8.801716	8.898373
9.165552	7.266319
8.279276	8.261613
9.692384	8.073036
9.495764	8.214960
9.393731	11.133482
7.867884	7.844512
6.498039	7.855658
9.811414	11.282565
10.095915	9.524760
8.955012	8.801040
8.350517	7.088692
10.097894	10.649179
8.399670	7.578210
8.140716	5.560638
7.911932	7.660567
7.657204	8.312226
10.395422	10.462376
8.063517	8.990763
9.273044	10.268834
8.056661	7.173341
6.849112	6.441993
8.521404	9.927455
9.653612	10.490507
9.053086	10.637413
7.482783	5.614392
11.049931	9.304804
9.389873	11.132368
8.284556	7.592516
9.368996	9.148334
8.359319	8.711081
8.432754	7.800331
9.070474	10.470323
10.053806	10.987017
9.346663	8.973495
